x,y,layer1,layer2,voltage1,voltage2,current
1182.3,943.688,TOP_LAYER,LAYER_1,0.179967,0.179966,0.0182489
1182.3,943.688,LAYER_1,LAYER_2,0.179966,0.179961,0.0182489
1182.3,943.688,LAYER_2,BOTTOM_LAYER,0.179961,0.179962,-0.0103442
1169.77,2105.82,TOP_LAYER,LAYER_1,0.180153,0.180153,-0.000231437
1169.77,2105.82,LAYER_1,LAYER_2,0.180153,0.180153,-0.000231437
1169.77,2105.82,LAYER_2,BOTTOM_LAYER,0.180153,0.180153,8.92129e-05
1187.36,2573.27,TOP_LAYER,LAYER_1,0.18016,0.18016,0.00642569
1187.36,2573.27,LAYER_1,LAYER_2,0.18016,0.180157,0.00642569
1187.36,2573.27,LAYER_2,BOTTOM_LAYER,0.180157,0.180157,0.00436151
1189.45,1310.55,TOP_LAYER,LAYER_1,0.180194,0.180191,0.0194294
1189.45,1310.55,LAYER_1,LAYER_2,0.180191,0.180177,0.0194294
1189.45,1310.55,LAYER_2,BOTTOM_LAYER,0.180177,0.180173,0.0363835
1189.45,1349.92,TOP_LAYER,LAYER_1,0.180217,0.180213,0.0287332
1189.45,1349.92,LAYER_1,LAYER_2,0.180213,0.180193,0.0287332
1189.45,1349.92,LAYER_2,BOTTOM_LAYER,0.180193,0.180189,0.0271662
1189.45,1389.29,TOP_LAYER,LAYER_1,0.180248,0.180241,0.0523094
1189.45,1389.29,LAYER_1,LAYER_2,0.180241,0.180204,0.0523094
1189.45,1389.29,LAYER_2,BOTTOM_LAYER,0.180204,0.180199,0.04012
1186.67,1998.37,TOP_LAYER,LAYER_1,0.180152,0.180152,-0.000285553
1186.67,1998.37,LAYER_1,LAYER_2,0.180152,0.180153,-0.000285553
1186.67,1998.37,LAYER_2,BOTTOM_LAYER,0.180153,0.180153,-0.00013578
1194.54,1617.83,TOP_LAYER,LAYER_1,12.1791,12.1791,-0.000164009
1194.54,1617.83,LAYER_1,LAYER_2,12.1791,12.1791,-0.000164009
1194.54,1617.83,LAYER_2,BOTTOM_LAYER,12.1791,12.1791,-1.78247e-11
1228.82,1310.55,TOP_LAYER,LAYER_1,0.180175,0.180174,0.00866704
1228.82,1310.55,LAYER_1,LAYER_2,0.180174,0.180168,0.00866704
1228.82,1310.55,LAYER_2,BOTTOM_LAYER,0.180168,0.180164,0.0320304
1228.82,1349.92,TOP_LAYER,LAYER_1,0.180188,0.180186,0.0114448
1228.82,1349.92,LAYER_1,LAYER_2,0.180186,0.180178,0.0114448
1228.82,1349.92,LAYER_2,BOTTOM_LAYER,0.180178,0.180175,0.0206282
1228.82,1389.29,TOP_LAYER,LAYER_1,0.180202,0.1802,0.0194079
1228.82,1389.29,LAYER_1,LAYER_2,0.1802,0.180186,0.0194079
1228.82,1389.29,LAYER_2,BOTTOM_LAYER,0.180186,0.180183,0.0231461
1228.82,1428.66,TOP_LAYER,LAYER_1,0.180175,0.180176,-0.00953081
1228.82,1428.66,LAYER_1,LAYER_2,0.180176,0.180183,-0.00953081
1228.82,1428.66,LAYER_2,BOTTOM_LAYER,0.180183,0.180181,0.0178227
1226.04,2307.42,TOP_LAYER,LAYER_1,0.180379,0.180379,2.78511e-13
1226.04,2307.42,LAYER_1,LAYER_2,0.180379,0.180379,1.51777e-13
1226.04,2307.42,LAYER_2,BOTTOM_LAYER,0.180379,0.180379,-1.39256e-13
1280.72,766.522,TOP_LAYER,LAYER_1,0.17994,0.179938,0.042932
1280.72,766.522,LAYER_1,LAYER_2,0.179938,0.179926,0.042932
1280.72,766.522,LAYER_2,BOTTOM_LAYER,0.179926,0.179925,0.0241201
1280.72,884.633,TOP_LAYER,LAYER_1,0.179966,0.179965,0.0152622
1280.72,884.633,LAYER_1,LAYER_2,0.179965,0.17996,0.0152622
1280.72,884.633,LAYER_2,BOTTOM_LAYER,0.17996,0.17996,0.00491057
1280.72,1002.74,TOP_LAYER,LAYER_1,0.179995,0.179996,-0.00497695
1280.72,1002.74,LAYER_1,LAYER_2,0.179996,0.179997,-0.00497695
1280.72,1002.74,LAYER_2,BOTTOM_LAYER,0.179997,0.179999,-0.031026
1307.56,1901.1,TOP_LAYER,LAYER_1,0.180151,0.180151,0.000145856
1307.56,1901.1,LAYER_1,LAYER_2,0.180151,0.180151,0.000145856
1307.56,1901.1,LAYER_2,BOTTOM_LAYER,0.180151,0.180151,-0.00371125
1307.56,1960.15,TOP_LAYER,LAYER_1,0.180151,0.180151,-7.39605e-05
1307.56,1960.15,LAYER_1,LAYER_2,0.180151,0.180151,-7.39605e-05
1307.56,1960.15,LAYER_2,BOTTOM_LAYER,0.180151,0.180152,-0.00117019
1307.56,2019.21,TOP_LAYER,LAYER_1,0.180152,0.180152,5.5638e-05
1307.56,2019.21,LAYER_1,LAYER_2,0.180152,0.180152,5.5638e-05
1307.56,2019.21,LAYER_2,BOTTOM_LAYER,0.180152,0.180152,-0.000593711
1307.56,2078.26,TOP_LAYER,LAYER_1,0.180152,0.180152,0.000101893
1307.56,2078.26,LAYER_1,LAYER_2,0.180152,0.180152,0.000101893
1307.56,2078.26,LAYER_2,BOTTOM_LAYER,0.180152,0.180152,-0.000383805
1307.56,2137.32,TOP_LAYER,LAYER_1,0.180153,0.180153,0.000185389
1307.56,2137.32,LAYER_1,LAYER_2,0.180153,0.180153,0.000185389
1307.56,2137.32,LAYER_2,BOTTOM_LAYER,0.180153,0.180153,-0.000348426
1379.15,707.467,TOP_LAYER,LAYER_1,0.179932,0.17993,0.0378677
1379.15,707.467,LAYER_1,LAYER_2,0.17993,0.17992,0.0378677
1379.15,707.467,LAYER_2,BOTTOM_LAYER,0.17992,0.179918,0.0233266
1379.15,825.578,TOP_LAYER,LAYER_1,0.179955,0.179954,0.013961
1379.15,825.578,LAYER_1,LAYER_2,0.179954,0.17995,0.013961
1379.15,825.578,LAYER_2,BOTTOM_LAYER,0.17995,0.17995,0.0087577
1379.15,943.688,TOP_LAYER,LAYER_1,0.179985,0.179985,0.00455761
1379.15,943.688,LAYER_1,LAYER_2,0.179985,0.179983,0.00455761
1379.15,943.688,LAYER_2,BOTTOM_LAYER,0.179983,0.179983,0.00119505
1379.15,1179.91,TOP_LAYER,LAYER_1,0.180066,0.180066,0.00336926
1379.15,1179.91,LAYER_1,LAYER_2,0.180066,0.180065,0.00336926
1379.15,1179.91,LAYER_2,BOTTOM_LAYER,0.180065,0.180065,-0.00499055
1379.15,1298.02,TOP_LAYER,LAYER_1,0.180108,0.180107,0.00846459
1379.15,1298.02,LAYER_1,LAYER_2,0.180107,0.180105,0.00846459
1379.15,1298.02,LAYER_2,BOTTOM_LAYER,0.180105,0.180105,-0.00723214
1379.15,1416.13,TOP_LAYER,LAYER_1,0.180132,0.180132,0.00849475
1379.15,1416.13,LAYER_1,LAYER_2,0.180132,0.180129,0.00849475
1379.15,1416.13,LAYER_2,BOTTOM_LAYER,0.180129,0.18013,-0.00802016
1379.15,1534.24,TOP_LAYER,LAYER_1,0.18014,0.18014,0.0018475
1379.15,1534.24,LAYER_1,LAYER_2,0.18014,0.180139,0.0018475
1379.15,1534.24,LAYER_2,BOTTOM_LAYER,0.180139,0.18014,-0.00986544
1381.5,1064.4,TOP_LAYER,LAYER_1,0.180023,0.180023,0.002316
1381.5,1064.4,LAYER_1,LAYER_2,0.180023,0.180022,0.002316
1381.5,1064.4,LAYER_2,BOTTOM_LAYER,0.180022,0.180022,-0.00544896
1477.57,766.522,TOP_LAYER,LAYER_1,0.17995,0.17995,0.0166403
1477.57,766.522,LAYER_1,LAYER_2,0.17995,0.179945,0.0166403
1477.57,766.522,LAYER_2,BOTTOM_LAYER,0.179945,0.179944,0.0107175
1477.57,884.633,TOP_LAYER,LAYER_1,0.179978,0.179978,0.00591008
1477.57,884.633,LAYER_1,LAYER_2,0.179978,0.179976,0.00591008
1477.57,884.633,LAYER_2,BOTTOM_LAYER,0.179976,0.179976,0.0036994
1477.57,1002.74,TOP_LAYER,LAYER_1,0.180012,0.180012,0.00228076
1477.57,1002.74,LAYER_1,LAYER_2,0.180012,0.180011,0.00228076
1477.57,1002.74,LAYER_2,BOTTOM_LAYER,0.180011,0.180011,0.000622655
1477.57,1120.85,TOP_LAYER,LAYER_1,0.18005,0.18005,0.00166576
1477.57,1120.85,LAYER_1,LAYER_2,0.18005,0.18005,0.00166576
1477.57,1120.85,LAYER_2,BOTTOM_LAYER,0.18005,0.18005,-0.000446517
1477.57,1238.96,TOP_LAYER,LAYER_1,0.180087,0.180087,0.00227311
1477.57,1238.96,LAYER_1,LAYER_2,0.180087,0.180086,0.00227311
1477.57,1238.96,LAYER_2,BOTTOM_LAYER,0.180086,0.180086,-0.000311821
1477.57,1357.07,TOP_LAYER,LAYER_1,0.180107,0.180107,0.00291701
1477.57,1357.07,LAYER_1,LAYER_2,0.180107,0.180106,0.00291701
1477.57,1357.07,LAYER_2,BOTTOM_LAYER,0.180106,0.180106,-0.000654455
1477.57,1475.18,TOP_LAYER,LAYER_1,0.180127,0.180127,0.00221549
1477.57,1475.18,LAYER_1,LAYER_2,0.180127,0.180126,0.00221549
1477.57,1475.18,LAYER_2,BOTTOM_LAYER,0.180126,0.180126,-0.00193875
