x;y;layer1;layer2;voltage1;voltage2;current
953.234;1881.41;LAYER_2;BOTTOM_LAYER;0.000213897;0.000213867;0.000234602
953.234;1920.78;TOP_LAYER;LAYER_1;0.000214548;0.000214616;-0.00051649
953.234;1920.78;LAYER_1;LAYER_2;0.000214616;0.000214988;-0.00051649
953.234;1920.78;LAYER_2;BOTTOM_LAYER;0.000214988;0.000215018;-0.000229642
972.919;1330.23;TOP_LAYER;LAYER_1;0.000186516;0.000186435;0.000618974
972.919;1330.23;LAYER_1;LAYER_2;0.000186435;0.00018599;0.000618974
972.919;1330.23;LAYER_2;BOTTOM_LAYER;0.00018599;0.000185832;0.00120647
992.604;1369.6;TOP_LAYER;LAYER_1;0.000186516;0.000186435;0.000618974
992.604;1369.6;LAYER_1;LAYER_2;0.000186435;0.00018599;0.000618974
992.604;1369.6;LAYER_2;BOTTOM_LAYER;0.00018599;0.000185832;0.00120647
992.604;1408.97;TOP_LAYER;LAYER_1;0.000186962;0.000187056;-0.000715122
992.604;1408.97;LAYER_1;LAYER_2;0.000187056;0.000187571;-0.000715122
992.604;1408.97;LAYER_2;BOTTOM_LAYER;0.000187571;0.000187582;-8.26354e-05
992.604;1842.04;TOP_LAYER;LAYER_1;0.000212768;0.000212614;0.0011784
992.604;1842.04;LAYER_1;LAYER_2;0.000212614;0.000211765;0.0011784
992.604;1842.04;LAYER_2;BOTTOM_LAYER;0.000211765;0.000211658;0.000820506
992.604;1881.41;TOP_LAYER;LAYER_1;0.000213225;0.000213191;0.000261149
992.604;1881.41;LAYER_1;LAYER_2;0.000213191;0.000213003;0.000261149
992.604;1881.41;LAYER_2;BOTTOM_LAYER;0.000213003;0.000212977;0.000194717
992.604;1920.78;TOP_LAYER;LAYER_1;0.000213688;0.000213747;-0.000451824
992.604;1920.78;LAYER_1;LAYER_2;0.000213747;0.000214073;-0.000451824
992.604;1920.78;LAYER_2;BOTTOM_LAYER;0.000214073;0.000214101;-0.000220015
1031.97;1842.04;TOP_LAYER;LAYER_1;0.000211941;0.000211792;0.00113474
1031.97;1842.04;LAYER_1;LAYER_2;0.000211792;0.000210975;0.00113474
1031.97;1842.04;LAYER_2;BOTTOM_LAYER;0.000210975;0.000210859;0.000889559
1031.97;1881.41;TOP_LAYER;LAYER_1;0.000212434;0.000212398;0.00027543
1031.97;1881.41;LAYER_1;LAYER_2;0.000212398;0.000212199;0.00027543
1031.97;1881.41;LAYER_2;BOTTOM_LAYER;0.000212199;0.00021217;0.000222559
1031.97;1920.78;TOP_LAYER;LAYER_1;0.000212994;0.000213034;-0.00030958
1031.97;1920.78;LAYER_1;LAYER_2;0.000213034;0.000213257;-0.00030958
1031.97;1920.78;LAYER_2;BOTTOM_LAYER;0.000213257;0.000213269;-9.57239e-05
1031.97;1960.15;TOP_LAYER;LAYER_1;0.000213848;0.000213922;-0.000571589
1031.97;1960.15;LAYER_1;LAYER_2;0.000213922;0.000214334;-0.000571589
1031.97;1960.15;LAYER_2;BOTTOM_LAYER;0.000214334;0.000214361;-0.000205968
1032.31;1377.14;TOP_LAYER;LAYER_1;0.000186369;0.000186429;-0.000141997
1032.31;1377.14;LAYER_1;LAYER_2;0.000186429;0.000186755;-0.000141997
1032.31;1377.14;LAYER_2;BOTTOM_LAYER;0.000186755;0.000186718;9.04551e-05
1032.31;1412.57;TOP_LAYER;LAYER_1;0.000186282;0.000186355;-0.00017411
1032.31;1412.57;LAYER_1;LAYER_2;0.000186355;0.000186755;-0.00017411
1032.31;1412.57;LAYER_2;BOTTOM_LAYER;0.000186755;0.000186718;9.04551e-05
1055.93;1394.85;TOP_LAYER;LAYER_1;0.000186282;0.000186355;-0.00017411
1055.93;1394.85;LAYER_1;LAYER_2;0.000186355;0.000186755;-0.00017411
1055.93;1394.85;LAYER_2;BOTTOM_LAYER;0.000186755;0.000186718;9.04551e-05
1060.69;1620.42;TOP_LAYER;LAYER_1;0.000200411;0.000200411;-2.71983e-16
1060.69;1620.42;LAYER_1;LAYER_2;0.000200411;0.000200411;-4.19956e-16
1060.69;1620.42;LAYER_2;BOTTOM_LAYER;0.000200411;0.000200452;-0.000204637
1060.69;1998.37;TOP_LAYER;LAYER_1;0.000213758;0.000213881;-0.000615428
1060.69;1998.37;LAYER_1;LAYER_2;0.000213881;0.000214556;-0.000615428
